# x_m,y_m,w_tr_right_m,w_tr_left_m
12.715820367215201,-350.2137560127303,5.0,5.0
12.938614055863582,-351.28363883681595,5.0,5.0
13.168170720571652,-352.350230419077,5.0,5.0
13.396840771078132,-353.4179856730625,5.0,5.0
13.626325104152784,-354.48579025734216,5.0,5.0
13.860880015068687,-355.55141087342054,5.0,5.0
14.104773993836716,-356.613716898486,5.0,5.0
14.347777516231872,-357.67607618682086,5.0,5.0
14.590758513077162,-358.73958694934845,5.0,5.0
14.837962531135418,-359.8009108612314,5.0,5.0
15.095358350896277,-360.85780220944434,5.0,5.0
15.352725371834822,-361.9147359067574,5.0,5.0
15.610075642704032,-362.97281520906836,5.0,5.0
15.868232771405019,-364.0287214387208,5.0,5.0
16.140022306353785,-365.08127018995583,5.0,5.0
16.411777041153982,-366.1327516315505,5.0,5.0
16.682653044117615,-367.1842745160684,5.0,5.0
16.954362528398633,-368.2358273928985,5.0,5.0
17.238832963630557,-369.2818114357069,5.0,5.0
17.524139290093444,-370.32782224193215,5.0,5.0
17.810271458583884,-371.37275457847863,5.0,5.0
18.095540033769794,-372.41882755979896,5.0,5.0
18.39186299534049,-373.4593355450779,5.0,5.0
18.691581949708052,-374.4987447038293,5.0,5.0
18.990428993827663,-375.538186785765,5.0,5.0
19.290116330375895,-376.5776499090716,5.0,5.0
19.598305161460303,-377.6126634022221,5.0,5.0
19.911594134755433,-378.64545768499374,5.0,5.0
20.22486960783135,-379.6782755898312,5.0,5.0
20.538131970912218,-380.7111166184768,5.0,5.0
20.858187176520005,-381.73951456323266,5.0,5.0
21.185057050199248,-382.76567733380944,5.0,5.0
21.511915504350327,-383.7918605338782,5.0,5.0
21.838752438197844,-384.81695896573365,5.0,5.0
22.170693697524257,-385.8398314230144,5.0,5.0
22.511143080657348,-386.85824313852936,5.0,5.0
22.851582796429284,-387.87667242530733,5.0,5.0
23.192013093503192,-388.8951189285144,5.0,5.0
23.53584795736242,-389.9124530265108,5.0,5.0
23.88988448737655,-390.92310040909797,5.0,5.0
24.243912796955556,-391.9337628474459,5.0,5.0
24.597933079581708,-392.94444004353136,5.0,5.0
24.95280157099478,-393.95512551721185,5.0,5.0
25.32043165434152,-394.9579967362806,5.0,5.0
25.688054715050384,-395.96088080108166,5.0,5.0
26.055670904461294,-396.9637774582952,5.0,5.0
26.423280372982845,-397.9666864629835,5.0,5.0
26.803653333568946,-398.9617772307247,5.0,5.0
27.18402025254909,-399.9568789312616,5.0,5.0
27.565227213082835,-400.9508798485622,5.0,5.0
27.946438527898863,-401.94599639065564,5.0,5.0
28.33700067619793,-402.9344217721373,5.0,5.0
28.731817899853922,-403.9206141009927,5.0,5.0
29.12576386879664,-404.9057165449485,5.0,5.0
29.520571038592607,-405.8919266089797,5.0,5.0
29.971485428744927,-406.83461293857545,5.0,5.0
30.459805010817945,-407.7482813121751,5.0,5.0
30.948112196521834,-408.66084668505937,5.0,5.0
31.435570937697776,-409.57452613208443,5.0,5.0
31.923883476061746,-410.4882013127208,5.0,5.0
32.41983895620797,-411.3951876629144,5.0,5.0
32.92003307607956,-412.2977213943377,5.0,5.0
33.42023517563939,-413.201361884363,5.0,5.0
33.91956917243078,-414.10390482190996,5.0,5.0
34.41975734301377,-415.00644246675074,5.0,5.0
34.92758921906352,-415.90228926669806,5.0,5.0
35.43966031377204,-416.7936819065362,5.0,5.0
35.95173965545837,-417.6861805263907,5.0,5.0
36.46295123512391,-418.5775807155296,5.0,5.0
36.97502720961347,-419.47008025366813,5.0,5.0
37.49472772749141,-420.3536760536954,5.0,5.0
38.017821712070145,-421.233928498812,5.0,5.0
38.54177043319214,-422.1141740269959,5.0,5.0
39.06487144436687,-422.9955315217376,5.0,5.0
39.58796114451252,-423.87578313983977,5.0,5.0
40.11954208440147,-424.74822814483196,5.0,5.0
40.65451687050518,-425.61732868198305,5.0,5.0
41.18948059109971,-426.48532264493406,5.0,5.0
41.72445295075886,-427.35442131664604,5.0,5.0
42.25942409061827,-428.22351904865354,5.0,5.0
42.80287718772888,-429.08370285481215,5.0,5.0
43.348868289845996,-429.9405479133129,5.0,5.0
43.89486817305442,-430.79849718604237,5.0,5.0
44.44085720158182,-431.6553392354399,5.0,5.0
44.98684518819209,-432.5121797667816,5.0,5.0
45.54217184043955,-433.36009803880006,5.0,5.0
46.09919038275257,-434.2057892503217,5.0,5.0
46.656198254437186,-435.0503726666793,5.0,5.0
47.21321501582861,-435.89605986047536,5.0,5.0
47.77107729704585,-436.74063242040575,5.0,5.0
48.336566328885965,-437.5762948933989,5.0,5.0
48.905450086225756,-438.40861013904214,5.0,5.0
49.47347689815797,-439.240929719992,5.0,5.0
50.04151269805152,-440.07435268349946,5.0,5.0
50.60953797865659,-440.9066673219204,5.0,5.0
51.18689307605382,-441.7289510117844,5.0,5.0
51.765950185479596,-442.5501122251153,5.0,5.0
52.34499691822566,-443.3701646598056,5.0,5.0
52.924042994040065,-444.19021420832723,5.0,5.0
53.50308840430807,-445.0102608865127,5.0,5.0
54.09145432244986,-445.81916937883943,5.0,5.0
54.68066618335433,-446.6269617890939,5.0,5.0
55.27073369245045,-447.4347440460697,5.0,5.0
55.859934729058295,-448.2414240054786,5.0,5.0
56.45000109029934,-449.04919978696853,5.0,5.0
57.049378659110516,-449.84473014995456,5.0,5.0
57.64960228302516,-450.63914399780333,5.0,5.0
58.24982542684302,-451.43355426285416,5.0,5.0
58.84920153708663,-452.22907393518835,5.0,5.0
59.4494236796163,-453.0234770970419,5.0,5.0
60.059803960844874,-453.80452062375844,5.0,5.0
60.670193496975116,-454.5866663074121,5.0,5.0
61.28057295794133,-455.3677020696923,5.0,5.0
61.890951993176714,-456.14873397443444,5.0,5.0
62.50133058743086,-456.92976203467697,5.0,5.0
63.121021106722765,-457.69854235462844,5.0,5.0
63.741557851666585,-458.46620544604957,5.0,5.0
64.36209423711989,-459.23386439774185,5.0,5.0
64.9826302510919,-460.0015192274004,5.0,5.0
65.60316587658599,-460.76916995830834,5.0,5.0
66.23386033729184,-461.5234587555751,5.0,5.0
66.86454487987794,-462.27663701586425,5.0,5.0
67.49523872393183,-463.03091703541577,5.0,5.0
68.12507601780817,-463.7851997381076,5.0,5.0
68.75575958786067,-464.5383649067953,5.0,5.0
69.39661190123297,-465.2792732734233,5.0,5.0
70.0365981280338,-466.01907790638506,5.0,5.0
70.67658407916315,-466.75887794513255,5.0,5.0
71.31743555667344,-467.4997725468129,5.0,5.0
71.95826755929738,-468.23845020029694,5.0,5.0
72.60755611746572,-468.9648842578754,5.0,5.0
73.25769108894747,-469.69020022824407,5.0,5.0
73.90697917132638,-470.4166247090325,5.0,5.0
74.55711364978924,-471.14193112030625,5.0,5.0
75.20810409239493,-471.8672256907448,5.0,5.0
75.86668552644551,-472.5791767043993,5.0,5.0
76.52611342142336,-473.2900093989447,5.0,5.0
77.18555066618137,-474.0019433815032,5.0,5.0
77.84498768066987,-474.7138724299148,5.0,5.0
78.50526157650165,-475.4235769044608,5.0,5.0
79.17312670184765,-476.1199370417744,5.0,5.0
79.84185742784757,-476.81739120557904,5.0,5.0
80.5105879594339,-477.51484025549144,5.0,5.0
81.17845251387917,-478.2111850362271,5.0,5.0
81.8480197803583,-478.90640416834503,5.0,5.0
82.52603471314069,-479.5882711177692,5.0,5.0
83.20320279325824,-480.2712462330237,5.0,5.0
83.88036116689909,-480.9531097719446,5.0,5.0
84.55838511581533,-481.63606724888086,5.0,5.0
85.23723652632907,-482.31569335237145,5.0,5.0
85.92368909460492,-482.98308007232845,5.0,5.0
86.6092757678125,-483.64936218969524,5.0,5.0
87.29572803969495,-484.3167380988598,5.0,5.0
87.98218014475424,-484.98410863708705,5.0,5.0
88.67031600058544,-485.6481403922662,5.0,5.0
89.36520646244753,-486.30104570649564,5.0,5.0
90.0592310501961,-486.9528462989256,5.0,5.0
90.75412123673595,-487.60574058350176,5.0,5.0
91.4490017623175,-488.2575229983777,5.0,5.0
92.14642233075574,-488.9059592150152,5.0,5.0
92.84974141302519,-489.54327566269785,5.0,5.0
93.55305087810848,-490.1794800776988,5.0,5.0
94.25551347178407,-490.81679246854037,5.0,5.0
94.95882266690023,-491.45298566296697,5.0,5.0
95.66467195469886,-492.08583242446184,5.0,5.0
96.37641988589894,-492.70755896437913,5.0,5.0
97.08730198466219,-493.3281805589795,5.0,5.0
97.79904968291521,-493.94989564921707,5.0,5.0
98.51079724589363,-494.57160504255444,5.0,5.0
99.22420975053683,-495.1877621486783,5.0,5.0
99.94353049888741,-495.7939050467685,5.0,5.0
100.66284166881815,-496.3989356858656,5.0,5.0
101.38301843265072,-497.00505973771214,5.0,5.0
102.10232936614193,-497.6100787771866,5.0,5.0
102.82417100609746,-498.21064452826977,5.0,5.0
103.55105528899003,-498.8000964783132,5.0,5.0
104.27879571181256,-499.38953528925776,5.0,5.0
105.00568925123662,-499.98008191678673,5.0,5.0
105.7334294472821,-500.5695089697838,5.0,5.0
106.46283470280468,-501.15338330809027,5.0,5.0
107.19814839737955,-501.72724272310734,5.0,5.0
107.93260576121975,-502.30110341403633,5.0,5.0
108.66790980589576,-502.87384441588074,5.0,5.0
109.40236695215572,-503.4476932082325,5.0,5.0
110.14019223267678,-504.01486810017377,5.0,5.0
110.88222301448695,-504.57314876746386,5.0,5.0
111.62424425664358,-505.130316904746,5.0,5.0
112.36712163873017,-505.6874717529863,5.0,5.0
113.10914267250337,-506.2446278547868,5.0,5.0
113.8545319000259,-506.7951098429039,5.0,5.0
114.60327045980375,-507.33670462761074,5.0,5.0
115.35286517033819,-507.8782860478386,5.0,5.0
116.10245034471154,-508.418754872866,5.0,5.0
116.85118860984221,-508.96033142507076,5.0,5.0
117.60413249011617,-509.493013353087,5.0,5.0
118.36043520225212,-510.0179143799469,5.0,5.0
119.1167378295213,-510.54280926380306,5.0,5.0
119.8730309313396,-511.06659148447216,5.0,5.0
120.62933335732669,-511.5914741139859,5.0,5.0
121.38899464497808,-512.1085757324472,5.0,5.0
122.15199597214814,-512.6156832017004,5.0,5.0
122.91500663512852,-513.1238910173997,5.0,5.0
123.67801720532589,-513.6320926537737,5.0,5.0
124.44101825088728,-514.1391815794632,5.0,5.0
125.20737821131479,-514.6384893227369,5.0,5.0
125.97709710872732,-515.1300158249214,5.0,5.0
126.74595026404131,-515.6204368537292,5.0,5.0
127.515668981825,-516.1119509059936,5.0,5.0
128.28537818253972,-516.6023521963507,5.0,5.0
129.05843693355564,-517.0838655997068,5.0,5.0
129.8340078361798,-517.5587114812806,5.0,5.0
130.6095692415256,-518.0324445422739,5.0,5.0
131.38513055676594,-518.5061713485047,5.0,5.0
132.16155741957482,-518.9809911549091,5.0,5.0
132.93794654670637,-519.4513784656301,5.0,5.0
133.71603864140343,-519.9206383274868,5.0,5.0
134.49327438417822,-520.389899267815,5.0,5.0
135.2705100113526,-520.8591539794579,5.0,5.0
136.04860174981877,-521.3283951403573,5.0,5.0
136.825827715802,-521.7965308409184,5.0,5.0
137.60725014284253,-522.2546645123512,5.0,5.0
138.3911847730633,-522.7061304887757,5.0,5.0
139.1751192859374,-523.1575901964679,5.0,5.0
139.95819743711036,-523.6090509817004,5.0,5.0
140.7421410905663,-524.0616047577932,5.0,5.0
141.52607521100435,-524.5130457095802,5.0,5.0
142.31332142814063,-524.951172074303,5.0,5.0
143.1031080633402,-525.3859503883868,5.0,5.0
143.89288518275134,-525.8196158315986,5.0,5.0
144.6818059339421,-526.2532823374495,5.0,5.0
145.47159217647277,-526.6880418052897,5.0,5.0
146.26136888563633,-527.1216884208843,5.0,5.0
147.0553046191344,-527.5409063668922,5.0,5.0
147.85007769160438,-527.9578974805772,5.0,5.0
148.6457068710588,-528.3748749364167,5.0,5.0
